Guild,GMCD7247,795754724721,Berlin; Chaplin; Ellington,From Another American,Maynor; Olsen,1,CD,2002,Vocal,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7248,795754724820,Bachofen; Meyer; Schmidlin,Sacred Vocal Music,"Choir of Gonville & Caius College, Cambridge; Cambridge Baroque Camerata",1,CD,2002,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7249,795754724929,"Mendelssohn, Felix",Organ Sonatas,Reg Elson,1,CD,2003,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7250,795754725025,Haller; Vogel; Blum; Schaeuble,20th C. Concertos,Camerata Zurich; Jundt; Hafliger,1,CD,2002,Orchestral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7251-52,795754725223,"Mayr, Simon",La Passione,Vocalensemble Ingolstadt; Georgisches Kammerorchester Ingolstadt,2,CD,2002,Choral,UK,17.93,$27.99 ,CN28,,,,,,,,,,
Guild,GMCD7253,795754725322,Burkhard; Brunner; Schaeuble,Swiss Organ Music of the 20th C.,Kammerorchester Basel; Bines,1,CD,2003,Orchestral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7254,795754725421,Schoeck; Schutter; Lorenzo,Hesperos,Leibundgut; Stoecklin,1,CD,2002,Vocal,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7255,795754725520,Bachofen; Ott; Schmidlin,Seasons in Zurich,Purcell Singers; Howarth; Deats; Jacbos,1,CD,2002,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7256,795754725629,Bach; Handel; Rowlands; Wesley,Love Divine,"Choir of Lincoln College, Oxford; Bucknall",1,CD,2003,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7257,795754725728,Avrazi; Gjoni; Harapi; Ibrahimi,Kenge,Kirsten Johnson,1,CD,2003,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7258-59,795754725926,"Bach, J.S.", French Suites & Overture,Paul Parsons,2,CD,2003,Instrumental,UK,17.93,$27.99 ,CN28,,,,,,,,,,
Guild,GMCD7260,795754726022,"Haydn, Joseph",Derek Adlam Plays Haydn,Derek Adlam,1,CD,2003,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7261,795754726121,Engel; Stravinsky; von Einem,Violin & Piano Duos,Kanettis; Kontarsky; Latzko,1,CD,2003,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7262-63,795754726329,"Bach, J.S.",Clavierubung III,David Ponsford,2,CD,2003,Instrumental,UK,17.93,$27.99 ,CN28,,,,,,,,,,
Guild,GMCD7264,795754726428,Langlais; Paer; Schneider; Widor,Works for Organ & Orchestra,"Georgian Chamber Orchestera, Ingolstadt; Hauk",1,CD,2003,Orchestral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7265,795754726527,Britten; Brockless; Harvey,Songs of Heaven & Earth,"Choir of Queens' College, Cambridge; Hayes",1,CD,2003,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7266,795754726626,Cano; Casals; Ginastera; Mompou,Oratio,Coro Cervantes,1,CD,2003,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7267,795754726725,Chilcott; Rose; Gershwin,Deep Purple,Vasari Singers,1,CD,2003,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7268-69-70,795754727029,"Mayr, Simon",Atalia,Mayr-Chor; Jette; Martin; Cooley; Janiszewski; Orescanin,3,CD,2003,Opera,UK,27.29,$41.99 ,CN42,,,,,,,,,,
Guild,GMCD7271,795754727128,Bullock; Dearmer; Faure,Portsmouth Remembers,Portsmouth Cathedral Choir; Regent Brass Ensemble; Thorne; Field; Eastwood,1,CD,2004,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7272,795754727227,Burgon; Victoria; Maclean,Songs of the Soul,Saint Louis Chamber Chorus,1,CD,2005,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7273,795754727326,"Eschmann, Johann Carl",Fruhlingsbluthen,Jeremy Filsell,1,CD,2004,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7274,795754727425,"Beethoven, Ludwig van",Symphonies No. 1 & 8,Locrian Ensemble,1,CD,2004,Chamber,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7275,795754727524,Bridge; Carse; Clarke; Coates,Heartache,Piston; Shamoniaa,1,CD,2004,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7276,795754727623,Bach; Byrd; Palestrina; Tavener,"Come, Holy Spirit","Choir of The Queen's College, Oxford; Parsons",1,CD,2004,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7277,795754727722,"Schulz-Beuthen, Heinrich",Piano Music,Kirsten Johnson,1,CD,2004,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7278,795754727821,Dupre; Langlais; Litaize,Organ Works,Colin Walsh,1,CD,2004,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7279,795754727920,Nassidse; Loboda; Zinzadse,Music from Georgia,"Georgian Chamber Orchestra, Ingolstadt",1,CD,2004,Chamber,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7280-81,795754728125,"Soler, Padre",6 Organ Quintets,Rasumovsky String Quartet; Parsons,2,CD,2004,Chamber,UK,17.93,$27.99 ,CN28,,,,,,,,,,
Guild,GMCD7282,795754728224,Goetz; Schulz-Beuthen,Piano Music,Kirsten Johnson,1,CD,2004,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7283,795754728323,Kutavicius; Narbutaite,VEL,Hustedt; Armonaite; Psibilskiene; Stoecklin,1,CD,2004,Chamber,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7284,795754728422,"Kuhn, Max",Instrumental Music & Songs,Anderson; Ager; Rahman,1,CD,2005,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7285,795754728521,Muller-Zurich; Honegger; Beck,20th C. Swiss Organ Music,Jeremy Filsell,1,CD,2005,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7286,795754728620,"von Glenck, Hermann",Chamber Music & Song,Ruffer; Andrade; Kelly; Innes; Coleman; Rushton; Emmanuil; Rubio,1,CD,2005,Chamber,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7287,795754728729,Bax; Bliss; Finzi; Ireland,Love & Honour,"Choir of Queens' College, Cambridge; Southall",1,CD,2004,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7288-89,795754728927,"Mayr, Simon",Sisara,Accademia I Filarmonici di Verona; Mayr,2,CD,2004,Opera,UK,17.93,$27.99 ,CN28,,,,,,,,,,
Guild,GMCD7290,795754729023,Forchhammer; Kirchner; Jucker,19th C. Organ & Choral Music,Caflisch; Cantus Firmus,1,CD,2004,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7291,795754729122,Bruckner; Carter; Durufle,Hail Mary,Lincoln Cathedral Choir; Harrison,1,CD,2005,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7292,795754729221,Schulthess; Frey; Freund,Piano Music from Zurich,Andrew Zolinsky,1,CD,2006,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7293,795754729320,Muller; Eschmann; Ernst; Huber,Music for & by Fanny Hunerwadel,Howard; Edgar-Wilson; Sturrock; Liebeck; Ruhemann; Molloy; Fibonacci Sequence,1,CD,2005,Chamber,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7294,795754729429,Nicolas; Tournier; Hess,Elfenreigen,Eppel; Topp,1,CD,2005,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7295,795754729528,"Eschmann, Johann Carl",Joann Carl Eschmann,Howard; Edgar-Wilson; Sturrock; Molloy; Korth,1,CD,2005,Vocal,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7296,795754729627,Bruna; Cardoso; Chant,Paradisi Portas,"Choir of the Queen's College, Oxford; Wilkinson",1,CD,2005,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7297,795754729726,"Delz, Christoph",Piano Works,Tamriko Kordzaia,1,CD,2005,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7298-99,795754729924,"Weigl, Joseph",Die Schweizer Familie,Chorus & Orchestra Dreieck,2,CD,2005,Opera,UK,17.93,$27.99 ,CN28,,,,,,,,,,
Guild,GMCD7300,795754730029,Daija; Gjoni; Harapi; Ibrahimi,V2: Albanian Piano Music,Kirsten Johnson,1,CD,2006,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7301,795754730128,"Handel, George Frideric",Complete Recorder Sonatas,Davis; Ponsford,1,CD,2006,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7302,795754730227,"Brahms, Johannes",Ein Deutsches Requiem,Vasari Singers; Seaton; Campbell; Filsell; Chadwick,1,CD,2006,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7303,795754730326,Schaeuble; Schmid; Schutter,Swiss String Quartets,casalQUARTETT Zurich,1,CD,2006,Chamber,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7304,795754730425,Dubois; Elgar; Guilmant; Ireland,Organ Spectacular St. Paul's Cathedral,Huw Williams,1,CD,2006,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7305,795754730524,"Widor, Charles-Maria",Organ Symphonies,Colin Walsh,1,CD,2006,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7306,795754730623,"Brun, Fritz",Symphony No. 9,Moscow Symphony Orchestra,1,CD,2006,Orchestral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7307,795754730722,"Andreae, Volkmar",Piano Trios,Locrian Ensemble; Manning; Pearson; Rockhill,1,CD,2007,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7308,795754730821,Bennett; Britten; Caldara; Faure,God Be In My Head,de Riva; Robinson; Davy; Johnson,1,CD,2006,Vocal,UK,7.79,$11.99 ,CN12,,,,,,,,,,
Guild,GMCD7309,795754730920,Hakim; Helmschrott; Messiaen,Hauk plays Symphonic Organ,Franz Hauk,1,CD,2006,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7310,795754731026,Chopin; Felder; Grieg,Martin Werner Plays,Martin Werner,1,CD,2006,Instrumental,UK,7.79,$11.99 ,CN12,,,,,,,,,,
Guild,GMCD7311,795754731125,"Schumann, Georg","Jerusalem, du hochgenaute Stadt",Purcell Singers,1,CD,2007,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7312,795754731224,Zwingli; Senfl; Hofhaimer,Musik in Zurich 1500-1900,"Choir of Conville & Caius College, Cambridge; Webber; Purcell Singers",1,CD,2007,ZB,UK,7.79,$11.99 ,CN12,,,,,,,,,,
Guild,GMCD7313,795754731323,Matesie; Gliere; Wettstein,Portrait - Violin & Cello Duo,D. Zappa; M. Zappa,1,CD,2007,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7314,795754731422,Mendelssohn; Head; Chilcott,Noel Novelet,Vasari Singers; Filsell,1,CD,2007,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7315,795754731521,Wills; Arthur,Full of Wills!,Boys of Ely Cathedral Choir; Lilley,1,CD,2007,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7316,795754731620,Mendelssohn; Mozart; Faure,Songs Without Words,Kolle; Vollmer,1,CD,2008,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7317,795754731729,Beach; Amy,V1: Piano Music,Kirsten Johnson,1,CD,2007,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7318,795754731828,Nunes; Kelterborn,Piano Works,See Siang Wong,1,CD,2007,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7320,795754732023,"Brun, Fritz",Symphony No. 5 & 10,Moscow Symphony Orchestra,1,CD,2008,Orchestral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7321,795754732122,Bach; Stolzel,Bach on the Italian Lute,Peter Croton,1,CD,2008,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7322,795754732221,Schoenberg; Kelterborn,"Schoenberg, Kelterborn, Zimmermann",Absolut Trio,1,CD,2008,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7323,795754732320,de Aviles; Coelho; Lobo,Caeli Porta,"Choir of the Queen’s College, Oxford; Phillips",1,CD,2008,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7324,795754732429,"Franck, Cesar",C. Walsh Plays Franck,Colin Walsh,1,CD,2008,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7325,795754732528,Elgar; Villiers Stanford; Turle,O Be Joyful in the Lord,Lincoln Cathedral Choir; Harrison,1,CD,2008,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7326-27,795754732726,Schaeuble; Hindemith; Reger ,Violin Sonatas,Bolle; Prossnitz,2,CD,2009,Instrumental,UK,9.35,$14.99 ,CD15,,,,,,,,,,
Guild,GMCD7328,795754732825,"Andreae, Volkmar",String Quartets No. 1 & 2,Locrian Ensemble of London,1,CD,2009,Chamber,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7329,795754732924,Beach; Amy,V2: Piano Music,Kirsten Johnson,1,CD,2009,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7330,795754733020,"Fritz, Gasparo",Music for Flute (1716-83),Genewein; Paraschivescu; Amrein,1,CD,2009,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7331,795754733129,Honegger; Messiaen,Version for 2 Pianos by Shostakovich,Piano Duo Soos Haag,1,CD,2009,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7332,795754733228,Tarrega; Malats; Albeniz,Jota,Michael Erni,1,CD,2009,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7333,795754733327,Bach; Sufi,Orient meets Occident, Oltivanyi; Muller; Machler; Niedermeyr; Witzig; Perler; Die Freitagsakademie; Smith; Sufi-Ensemble,1,CD,2010,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7334,795754733426,"Beethoven, Ludwig van",V1: Piano Trios,European Fine Arts Trio,1,CD,2009,Chamber,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7335,795754733525,Bolton; Anthony,My Beloved,Oxford Voices; Williams; Edgar-Wilson; Pavri,1,CD,2009,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7336,795754733624,"Jacques-Dalcroze, Emile",Music by Emile Jacques-Dalcroze,Zamuruev; Moscow Symphony Orchestra,1,CD,2009,Orchestral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7337,795754733723,"Rutti, Carl",Organ Works,Carl Rutti,1,CD,2009,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7338,795754733822,"Bruch, Max",Music by Bruch,da Costa; Karni; Orchestre Symphonique Bienne; Kobliansky,1,CD,2010,Orchestral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7339,795754733921,Schumann; Filas,Music by Schumann & Filas,Waters; Aulos Quartet,1,CD,2009,Chamber,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7340,795754734027,Corrette; Bach;Rheinberger,Carillon de Westminster,Ursina Caflisch,1,CD,2010,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7341,795754734126,Dowland; Croton,Remembrance of Things Past,Bothe; Ragin; Croton,1,CD,2010,Vocal,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7342,795754734225,Haydn; Martin; Vogel; Haller,Farewell,Camerata Zurich; Bohi,1,CD,2010,Orchestral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7343,795754734324,"Fribbins, Peter",I Have the Serpent Brought,Angell Trio; Allegri String Quartet,1,CD,2010,Chamber,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7344,795754734423,Poulenc; Ewers,Following On,Fibonacci Sequence,1,CD,2010,Chamber,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7345,795754734522,Popp; Krakamp; Remusat,Paraphrases Brillantes,Terragni; Sarasin,1,CD,2010,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7346,795754734621,"Tovey, Donald Francis",V1: Music by D.F. Tovey,Tippett Quartet,1,CD,2010,Chamber,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7347,795754734720,Rodrigo; Turina; Boccherini,Guitar Works,Doci; Pfister; Derungs; Zappa; Weilenmann,1,CD,2010,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7348,795754734829,Steinitz; Butterworth; Hough,Ancient Sorceries,Clapton; Turner; Price; Thompson; Michaeler,1,CD,2010,Vocal,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7349,795754734928,Schutter; Henking; Janacek,Bap Nos,Capella Nova; Doll; Schnider,1,CD,2010,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7350,795754735024,Schnittke; Bach,Goldberg Trio Lucerne,Goldberg Trio Lucerne,1,CD,2010,Chamber,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7351,795754735123,Beach; Amy,V3: Piano Music,Kirsten Johnson,1,CD,2011,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7352,795754735222,"Tovey, Donald Francis",V2: Music by D.F. Tovey,London Trio; Atchison; Ormesby Ensemble,1,CD,2010,Chamber,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7353,795754735321,Gibbs; Armstrong,Music by Armstrong Gibbs,Atchison; Dudnik,1,CD,2010,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7354,795754735420,"Brown, James Francis",Prospero’s Isle,"Liebeck,; Bradley; Rosefield; Eimer; Apekisheva; Andras",1,CD,2011,Chamber,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7355,795754735529,"Andreae, Volkmar",Chamber Works,Locrian Ensemble of London,1,CD,2010,Chamber,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7356,795754735628,Mangore; Agustin Barrios,Barrios Passion,Erni; Royal Classics Strings,1,CD,2010,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7357,795754735727,Torroba; Rudnev; Ponce,Musical Colours of Guitar,Jens Stibal,1,CD,2011,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7358,795754735826,Debussy; Elgar; Sibelius,Violin Music,Christodoulou; Fingerhut,1,CD,2011,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7359,795754735925,"Balfe, Michael William",Songs & Ballads Rediscovered,Silver; Bonynge,1,CD,2011,Vocal,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7360-61,795754736120,"Marek, Czeslaw",Orchestral Works,Turban; Philharmonia Orchestra,2,CD,2011,Orchestral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7362-63,795754736328,"Marek, Czeslaw",Chamber Works & Piano Music,Girod; Janowska; Turman; Cechova; Dall'Ollio; White; Maier; Webb,2,CD,2011,Chamber,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7364-65,795754736526,"Marek, Czeslaw",Piano Music,Marie-Catherine Girod,2,CD,2011,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7366-67,795754736724,"Marek, Czeslaw",Songs & Choral Music,Szmytka; Rigby; Dazeley; Smietana; Burnside; Philharmonia Chorus; Hill; Philharmonia Orchestra,2,CD,2011,Vocal,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7368,795754736823,Mozart; Mendelssohn; Langlais,Organ Duets,Harrison; Leigh,1,CD,2011,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7369,795754736922,"McCabe, John",Fauvel’s Rondeau,Merrick; Shorr; Kreutzer Quartet,1,CD,2012,Chamber,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7370,795754737028,Liste; Honegger; Schaeuble,Piano Duets,Wong;s Adolfsen,1,CD,2011,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7371,795754737127,"Hans, Huber",Sonatas for Violin & Piano,Colliard; Altwegg,1,CD,2011,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7372,795754737226,"Brun, Fritz",Symphony No. 6 & 7,Moscow Symphony Orchestra,1,CD,2011,Orchestral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7373,795754737325,Reger; Strauss; Pfitzner,Apres Un Reve - Lieder,Maeder; Wyss,1,CD,2011,Vocal,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7374,795754737424,Schumann; Kirchner; Hube,Poetry in Music,Andrea Wiesli,1,CD,2011,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7375,795754737523,Vivaldi; Antonio,4 Seasons; Music & Sonnets,Atchison; Gambon; Altamira Chamber Orchestra,1,CD,2011,Chamber,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7377,795754737721,"Andreae, Volkmar",Orchestral Music,Bournemouth Symphony Orchestra,1,CD,2012,Orchestral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7378,795754737820,d’Indy; Mendelssohn; Rose,Buson's Ballet,Trio di Buson,1,CD,2014,Chamber,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7379,795754737929,"Ewers, Tim",Sqaring the Circle,"Gemini, Wallance Collections",1,CD,2011,Chamber,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7380,795754738025,Rachmaninoff; Chilcott; Parsons,Full of Grace,Fairhaven Singers; Woodward,1,CD,2012,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7381,795754738124,"Fribbins, Peter",Moving Figers Writes,Brekalo; Royal Philharmonic Orchestra; Servenikas; Bradley; Hewitt; Chilingirian Quartet,1,CD,2012,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7382,795754738223,Suter; Sutter,Hommage a R.S.,Sutter; Leon,1,CD,2012,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7383,795754738322,Joubert; Britten; Leighton,British Music Oboe & Strings,Shaw; Orchestra Nova; Trickey; Bradley; Vukotic,1,CD,2013,Orchestral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7384,795754738421,Beethoven; Smetana; Schaeuble,Piano Trios,Trio Fontane,1,CD,2012,Chamber,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7385,795754738520,"Rutti, Carl",In Memoriam Silja Walter,Rutti; Badener Vokalensemble; Walter,1,CD,2012,Choral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7386,795754738629,Rutti; Arensky; Poulenc,Tongues of Fire,Heini; Schubiger; State Philharmonic Chamber Orchestra of Novosibirsk,1,CD,2012,Orchestral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7387,795754738728,Beach; Amy,V4: Piano Music,Kirsten Johnson,1,CD,2012,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7388,795754738827,Kapsperger; Piccinini; Zamboni,Light & Shadows,Peter Croton,1,CD,2013,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7389,795754738926,"Hyde, Thomas",Autumnal,"Aquinas Trio; Iuventus Quartet; Vanderspar; Marshall; Scott, Potter; Jenkinson; Traill; Puzaite; Jenkinson; Cousin",1,CD,2012,Chamber,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7390,795754739022,Doppler; Dorati; Vivaldi,Pipe Dreams,Pope; Ruffer; Crayford,1,CD,2013,Chamber,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7391,795754739121,Rivier; Casadesus; Wiener,Piano Francais,Altwegg; Orchestre de Chambre de Toulouse,1,CD,2013,Orchestral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7392,795754739220,Mendelssohn; Nixon,Piano Trios,London Trio,1,CD,2012,Chamber,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7393,795754739329,"Massenet, Jules",Ivr d’Amour,Silver; Bonynge; Swallow,1,CD,2012,Vocal,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7394,795754739428,"Andreae, Volkmar",V2: Concertos,Pavri; Altenburger; Bournemouth Symphony Orchestra,1,CD,2013,Orchestral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7395,795754739527,"Brun, Fritz",Symphony No. 1; Overture,Moscow Symphony Orchestra,1,CD,2013,Orchestral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7396,795754739626,"Beethoven, Ludwig van",V2: Piano Trios,European Fine Arts Trio,1,CD,2013,Chamber,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7397,795754739725,"Fribbins, Peter",Dances & Laments,Turner Ensemble; Graffin; Demarquette; Banda; Dogantan-Dack; Ruffer; Crayford; Rosamunde Trio; Frith,1,CD,2013,Chamber,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7398,795754739824,Narvaez; Hagen; Sor; Schmid,Memorias,Admir Doci,1,CD,2013,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7399,795754739923,Antonio; Yvon; Daelli,Music for Cor Anglais,Frutiger; Mihneva; Verrue,1,CD,2014,Kammermusik,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7400,795754740028,"Andreae, Volkmar","Symphony, Songs, Concertino",Hulett; Anderson; Bournemouth Symphony Orchestra,1,CD,2014,Orchestral,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7401,795754740127,Cholley; Laprida; Diemer,Tango Organtino,Martin Heini,1,CD,2013,Instrumental,UK,9.35,$14.99 ,CN15,,,,,,,,,,
Guild,GMCD7402,795754740226,"Rutti, Carl",Piano & Harp,Praxedis & Praxedis,1,CD,2013,Chamber,UK,9.35,$14.99 ,CN15,,,,,,,,,,
